SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539147,AXISHB22GP  ,F ,Q,9.81,9.81,9.81,9.81,9.81,9.80,3,5000,49050.00,
539148,SHIVALIK    ,X ,Q,550.05,560.00,550.00,560.00,560.00,547.20,16,204,113706.00,
539149,ICSL        ,XT,Q,4.20,4.20,3.85,3.85,3.85,4.05,2,520,2009.00,
539150,PNCINFRA    ,B ,Q,184.00,191.50,183.05,188.60,191.50,180.40,690,35590,6653040.00,
539151,ARFIN       ,X ,Q,363.00,378.00,360.00,370.55,370.00,366.85,48,1815,669005.00,
539169,FUNNY       ,SS,Q,9.55,9.55,9.55,9.55,9.55,9.55,3,5000,47750.00,
539176,HAWAENG     ,XT,Q,71.50,77.00,70.20,77.00,77.00,73.85,25,5365,395107.00,
539177,AIIL        ,X ,Q,66.70,66.70,59.00,62.55,64.70,60.70,30,8127,501035.00,
539195,POEL        ,X ,Q,70.00,81.00,69.50,79.05,79.05,69.90,392,54347,4175711.00,
539196,AEL         ,X ,Q,67.00,67.90,64.00,66.25,66.45,66.90,163,6433,424205.00,
539200,NOBPOL      ,XT,Q,0.44,0.44,0.44,0.44,0.44,0.44,1,28,12.00,
539207,MANPASAND   ,B ,Q,427.90,446.00,421.00,436.55,436.55,419.85,1733,53354,23251757.00,
539219,MUL         ,XT,Q,122.90,122.90,122.90,122.90,122.90,122.85,2,10,1229.00,
539220,MISHKA      ,B ,Q,43.00,43.00,38.25,40.30,41.50,43.45,12,1083,43843.00,
539225,JIYAECO     ,M ,Q,53.10,53.10,52.05,52.45,52.40,51.50,10,36000,1893060.00,
539226,MDINDUCTO   ,B ,Q,217.90,217.90,213.50,213.50,213.50,215.10,20,6768,1454944.00,
539228,GGPL        ,B ,Q,159.35,159.70,155.10,158.60,158.75,159.15,437,44057,6991545.00,
539251,BALKRISHNA  ,B ,Q,80.70,95.25,80.00,95.25,95.25,79.40,1641,207229,18727003.00,
539252,SCFL        ,T ,Q,13.00,13.49,12.75,12.98,13.00,13.05,43,26458,347603.00,
539254,ADANITRANS  ,A ,Q,219.70,219.70,201.00,204.20,204.20,202.95,1959,146892,30236811.00,
539255,STARDELTA   ,X ,Q,159.50,159.50,159.50,159.50,159.50,155.90,1,1,159.00,
539268,SYNGENE     ,A ,Q,537.00,543.80,530.15,533.75,533.20,533.60,598,11961,6411815.00,
539273,PECOS       ,M ,Q,67.05,67.05,67.05,67.05,67.05,71.00,1,1000,67050.00,
539275,MSL         ,M ,Q,118.05,121.90,117.10,121.90,121.90,117.15,8,12000,1427025.00,
539276,KAYA        ,B ,Q,939.00,980.00,938.05,953.10,950.00,936.85,323,4358,4203085.00,
539278,SYMBIOX     ,XT,Q,1.99,2.08,1.90,2.08,2.08,1.99,43,19413,38414.00,
539287,ORTINLAABS  ,B ,Q,22.50,24.00,22.00,22.85,22.85,22.40,438,121979,2786958.00,
539289,MJCO        ,B ,Q,520.55,524.50,513.15,516.65,519.00,515.10,503,7199,3738077.00,
539290,BINDALAGRO  ,B ,Q,36.35,39.00,36.35,38.20,38.20,35.85,292,49815,1893959.00,
539301,ARVSMART    ,B ,Q,176.00,181.40,175.10,177.65,177.65,175.30,171,6575,1171609.00,
539302,POWERMECH   ,B ,Q,749.95,769.60,739.55,765.60,765.15,756.15,149,2371,1781003.00,
539309,RAMASTEEL   ,B ,Q,197.00,201.50,194.00,199.70,199.70,195.80,340,30011,5982034.00,
539310,OYEEEE      ,M ,Q,13.95,13.95,13.95,13.95,13.95,15.50,2,6000,83700.00,
539313,UTINIFTETF  ,B ,Q,1080.00,1080.00,1078.00,1078.00,1078.00,1068.00,2,2,2158.00,
539331,VETO        ,B ,Q,228.75,248.80,228.75,244.35,244.35,226.40,4119,396708,95615748.00,
539332,NAVKARCORP  ,A ,Q,189.25,192.95,188.00,189.05,189.55,187.95,156,3388,645444.00,
539333,PENPEBS     ,B ,Q,99.70,100.00,98.05,98.95,98.05,98.90,37,7074,704870.00,
539334,SHREEPUSHK  ,B ,Q,255.90,264.55,255.90,259.55,259.55,253.35,582,18544,4831737.00,
539336,GUJGAS      ,A ,Q,846.85,846.85,823.60,836.55,836.55,839.25,236,3965,3335807.00,
539346,SADBHIN     ,B ,Q,141.00,147.00,138.70,145.85,146.00,140.05,1264,130804,18985827.00,
539351,PRABHAT     ,B ,Q,243.00,247.95,240.70,242.30,242.30,241.55,2187,104838,25528807.00,
539354,POLYSPIN    ,XT,Q,94.95,96.95,92.60,94.50,94.50,93.90,20,1870,177041.00,
539359,PRITIKAUTO  ,X ,Q,109.00,111.00,107.30,109.25,109.00,107.00,239,88724,9680196.00,
539363,SKC         ,M ,Q,160.95,160.95,160.40,160.90,160.90,169.30,5,8000,1285600.00,
539391,ACME        ,X ,Q,23.00,23.00,20.65,21.10,21.10,22.90,9,711,15918.00,
539398,VISHALBL    ,M ,Q,55.00,55.00,55.00,55.00,55.00,54.40,1,3750,206250.00,
539400,MALLCOM     ,X ,Q,212.00,218.90,212.00,215.00,215.00,210.40,8,348,74478.00,
539404,SATIN       ,B ,Q,410.00,420.00,404.30,414.60,413.25,405.35,340,10193,4208117.00,
539407,GENCON      ,X ,Q,154.50,154.60,151.00,153.30,153.00,154.50,82,16666,2554430.00,
539428,TEJNAKSH    ,M ,Q,395.00,395.00,390.00,390.00,390.00,414.00,3,1200,472000.00,
539436,COFFEEDAY   ,B ,Q,276.00,283.90,276.00,281.10,281.10,279.00,454,16679,4687857.00,
539437,IDFCBANK    ,A ,Q,52.20,53.75,52.20,53.55,53.55,52.30,2148,742728,39535510.00,
539447,BEARDSELL   ,B ,Q,62.50,64.00,61.50,63.45,63.45,62.45,17,2071,130224.00,
539448,INDIGO      ,A ,Q,1141.95,1163.50,1140.05,1158.65,1158.65,1141.95,2217,22917,26407742.00,
539450,SHK         ,B ,Q,255.25,255.65,252.15,254.25,252.15,251.55,147,4230,1074911.00,
539455,DASL        ,XT,Q,26.25,26.25,25.15,26.00,26.00,25.10,7,4005,100730.00,
539470,SHREEGANES  ,X ,Q,203.70,203.70,203.70,203.70,203.70,194.00,6,132,26888.00,
539486,GEETANJ     ,XT,Q,1.35,1.35,1.32,1.32,1.32,1.35,16,6776,9031.00,
539516,HDFCNIFETF  ,B ,Q,1065.18,1080.00,1065.18,1070.00,1070.00,1060.40,4,9,9630.00,
539518,UDAYJEW     ,XT,Q,38.40,38.40,38.40,38.40,38.40,38.40,1,100,3840.00,
539520,SHAILJA     ,XT,Q,12.50,12.50,12.44,12.44,12.44,12.50,9,138,1722.00,
539523,ALKEM       ,A ,Q,2094.60,2199.00,2094.60,2183.00,2183.00,2119.40,504,2773,6031066.00,
539524,LALPATHLAB  ,A ,Q,890.45,890.45,871.50,874.80,873.00,888.25,170,3001,2639380.00,
539525,NAVKETAN    ,X ,Q,0.95,0.95,0.95,0.95,0.95,0.91,2,1000,950.00,
539528,AAYUSH      ,X ,Q,74.00,75.45,72.00,75.45,75.45,71.90,50,6327,467530.00,
539542,LUXIND      ,B ,Q,1484.55,1499.45,1470.45,1481.35,1493.00,1473.25,251,2938,4360479.00,
539546,BNL         ,X ,Q,14.31,14.31,14.31,14.31,14.31,14.31,1,50,715.00,
539551,NH          ,B ,Q,283.55,289.90,282.00,282.85,282.85,285.20,108,2206,629915.00,
539595,NATECO      ,X ,Q,84.15,84.35,83.70,84.25,84.30,84.15,538,66725,5619813.00,
539596,DELTA       ,XT,Q,8.10,8.10,7.75,7.75,7.75,8.10,22,47177,370367.00,
539597,JSLHISAR    ,B ,Q,208.55,214.35,208.20,209.50,209.50,207.10,654,40934,8667561.00,
539599,KEL         ,X ,Q,21.00,21.10,20.90,21.10,21.10,21.05,15,11135,234903.00,
539620,AINFRA      ,XT,Q,72.10,72.10,72.10,72.10,72.10,75.85,3,274,19755.00,
539636,PRECAM      ,B ,Q,114.40,118.95,114.00,118.15,118.15,114.00,249,18260,2141621.00,
539637,BVL         ,M ,Q,42.50,42.50,42.50,42.50,42.50,41.00,1,3000,127500.00,
539658,TEAMLEASE   ,B ,Q,2000.00,2054.00,1965.45,2014.40,2048.00,2012.80,207,2532,5086010.00,
539678,QUICKHEAL   ,B ,Q,274.90,283.10,271.50,274.65,274.65,272.25,3353,180275,49949643.00,
539692,IFINSER     ,XT,Q,38.15,38.15,38.15,38.15,38.15,36.35,1,500,19075.00,
539693,ALORA       ,X ,Q,6.65,6.65,6.65,6.65,6.65,6.65,29,8144,54157.00,
539725,GOKULAGRO   ,T ,Q,25.00,25.45,24.25,24.80,24.55,25.10,79,9290,230362.00,
539742,SIMBHALS    ,B ,Q,23.50,25.65,23.50,25.05,25.05,23.55,132,33959,838218.00,
539773,ADVIKCA     ,XT,Q,3.60,3.60,3.55,3.60,3.60,3.60,4,701,2513.00,
539785,PDMJEPAPER  ,B ,Q,26.60,28.95,26.60,28.65,28.65,27.25,142,27086,766248.00,
539787,HCG         ,B ,Q,279.00,284.95,277.65,278.95,277.80,286.10,22,378,105715.00,
539798,UMIYA       ,M ,Q,114.00,114.00,114.00,114.00,114.00,120.00,1,1250,142500.00,
539799,BHARATWIRE  ,B ,Q,115.00,134.00,115.00,130.85,130.85,113.55,4559,529254,67009572.00,
539806,H1190M36RG  ,F ,Q,10.80,10.80,10.80,10.80,10.80,10.65,1,1000,10800.00,
539807,INFIBEAM    ,A ,Q,167.45,167.50,158.00,164.60,164.60,164.70,2416,1958467,321011456.00,
539814,RADHEY      ,XT,Q,11.40,11.40,11.40,11.40,11.40,12.00,1,100,1140.00,
539837,RPEL        ,M ,Q,140.00,140.00,140.00,140.00,140.00,153.00,2,2000,280000.00,
539839,FRANKLIN    ,M ,Q,32.50,32.50,32.00,32.20,32.20,32.00,3,24000,773600.00,
539841,LANCER      ,M ,Q,173.00,173.00,173.00,173.00,173.00,166.50,1,2500,432500.00,
539844,EQUITAS     ,A ,Q,140.35,141.80,139.55,140.90,140.90,139.45,878,153580,21595366.00,
539861,SKIL        ,T ,Q,35.50,35.50,34.10,34.70,34.40,34.10,33,16761,584562.00,
539871,THYROCARE   ,B ,Q,671.40,672.20,660.50,664.10,664.10,663.55,96,1105,736571.00,
539872,BAJAJHCARE  ,M ,Q,351.00,351.00,349.00,350.40,349.00,355.00,13,41200,14444400.00,
539874,UJJIVAN     ,A ,Q,372.35,377.80,371.50,375.95,375.95,371.15,974,78993,29648675.00,
539875,RSDFIN      ,X ,Q,115.00,115.95,115.00,115.95,115.95,115.00,2,202,23231.00,
539876,CROMPTON    ,A ,Q,261.60,268.50,258.50,259.85,259.85,260.85,1216,37660,9946392.00,
539883,PILANIINVS  ,T ,Q,2873.90,2873.90,2873.90,2873.90,2873.90,2849.20,1,6,17243.00,
539884,DARSHANORNA ,M ,Q,135.00,136.00,134.00,136.00,136.00,131.00,4,12000,1622000.00,
539889,PARAGMILK   ,A ,Q,298.60,305.45,297.60,299.55,299.55,295.60,2874,218463,65849780.00,
539910,KOCL        ,SS,Q,0.99,0.99,0.99,0.99,0.99,1.01,8,6933,6863.00,
539917,NAGARFERT   ,B ,Q,15.90,17.35,15.65,16.70,16.70,15.65,986,423301,7046905.00,
539921,SEIL        ,M ,Q,139.00,142.00,139.00,139.50,139.50,138.00,7,12000,1676800.00,
539939,YASHCHEM    ,M ,Q,130.00,130.00,130.00,130.00,130.00,126.60,1,1500,195000.00,
539940,MAXVIL      ,B ,Q,93.65,98.40,93.65,96.00,96.00,93.75,750,62696,6053240.00,
539944,RXXX1SR2G   ,F ,Q,10.15,10.50,10.15,10.15,10.15,10.15,6,5100,52190.00,
539956,TAALENT     ,X ,Q,164.80,174.90,161.00,161.50,161.50,157.30,32,2958,489049.00,
539957,MGL         ,A ,Q,1115.00,1136.00,1112.05,1132.55,1132.55,1115.00,712,14447,16304159.00,
539962,QFSL        ,XT,Q,0.51,0.51,0.51,0.51,0.51,0.53,18,20527,10468.00,
539978,QUESS       ,B ,Q,1043.00,1072.40,1033.40,1050.90,1050.90,1033.15,983,707892,743905169.00,
539979,DIGJAMLTD   ,T ,Q,15.25,16.05,15.25,16.05,16.05,15.30,120,94856,1515968.00,
539981,MAXINDIA    ,B ,Q,120.20,125.25,120.20,123.10,123.05,123.20,92,3151,389520.00,
539986,COMSYN      ,M ,Q,56.75,57.00,56.00,56.00,56.00,53.50,5,15000,848250.00,
539992,LLOYDSTEEL  ,T ,Q,1.90,2.07,1.90,1.90,1.90,1.99,157,291542,555546.00,
540005,LTI         ,A ,Q,1030.75,1045.00,1019.00,1026.00,1026.00,1031.65,549,5468,5642811.00,
540006,BULL        ,X ,Q,36.60,36.60,33.95,34.50,33.95,34.90,20,8578,299954.00,
540023,MIENT       ,X ,Q,51.45,54.00,47.00,51.55,51.55,51.30,470,132148,6937252.00,
540025,ADVENZYMES  ,A ,Q,284.00,287.60,282.80,284.55,284.95,282.10,627,16021,4557752.00,
540026,LAHL        ,XT,Q,8.28,8.28,8.28,8.28,8.28,8.71,1,15,124.00,
540027,PTIL        ,M ,Q,195.50,202.50,195.40,202.25,202.50,194.40,32,60000,11916900.00,
540047,DBL         ,A ,Q,905.05,928.70,904.40,925.15,925.15,904.50,1298,36735,33731969.00,
540048,SPAL        ,B ,Q,394.10,399.40,391.00,392.25,391.00,390.35,108,7535,2974874.00,
540061,BIGBLOC     ,B ,Q,123.25,135.00,123.25,133.25,133.25,122.40,297,50772,6505612.00,
540063,ECS         ,ST,Q,12.05,12.05,12.05,12.05,12.05,12.05,28,5250,63262.00,
540064,FRETAIL     ,A ,Q,534.60,547.65,525.70,539.85,539.50,534.40,675,13001,6998548.00,
540065,RBLBANK     ,A ,Q,509.55,518.85,508.40,517.55,517.55,507.80,1328,79977,41233813.00,
540071,CAMSONSEEDS ,X ,Q,20.45,20.45,20.45,20.45,20.45,19.50,37,18024,368590.00,
540072,SHIVAEXPO   ,M ,Q,28.25,28.25,28.25,28.25,28.25,28.80,1,10000,282500.00,
540073,BLS         ,B ,Q,245.90,248.35,238.10,244.65,244.60,244.65,4080,193908,47405652.00,
540081,GOVNOW      ,B ,Q,11.95,12.76,11.95,12.76,12.76,11.60,100,20902,263953.00,
540083,TVVISION    ,B ,Q,14.65,15.85,14.65,15.85,15.85,15.10,119,56548,888496.00,
540115,LTTS        ,A ,Q,1009.95,1016.05,997.90,1006.15,1006.15,1005.75,453,2885,2903839.00,
540124,GNA         ,B ,Q,392.30,394.75,390.20,391.50,391.50,388.35,354,11034,4330226.00,
540125,RADHIKAJWE  ,M ,Q,28.50,33.90,28.50,33.90,33.90,28.25,71,132800,4344320.00,
540133,ICICIPRULI  ,B ,Q,376.25,397.30,376.25,395.20,395.20,379.70,2392,123855,48539779.00,
540134,IISL        ,XT,Q,12.16,12.17,12.16,12.17,12.17,11.60,26,1200,14599.00,
540136,HPL         ,B ,Q,131.00,138.40,130.10,136.20,137.05,130.05,1299,88739,12028262.00,
540143,SAGARSOFT   ,X ,Q,52.00,52.00,50.00,50.00,50.00,52.00,21,2074,104051.00,
540145,VALIANTORG  ,M ,Q,540.00,540.00,540.00,540.00,540.00,540.00,2,600,324000.00,
540147,SHASHIJIT   ,M ,Q,32.30,32.30,32.30,32.30,32.30,31.80,1,4000,129200.00,
540150,MHEL        ,M ,Q,24.50,24.50,24.50,24.50,24.50,24.60,1,6000,147000.00,
540152,IGRL        ,M ,Q,20.40,21.25,19.55,20.50,20.50,20.50,9,36000,738000.00,
540153,ENDURANCE   ,B ,Q,1267.00,1294.70,1260.00,1281.00,1281.00,1282.85,337,703052,900602070.00,
540173,PNBHOUSING  ,B ,Q,1337.95,1379.00,1333.15,1373.70,1373.70,1338.00,921,13755,18789526.00,
540175,REGENCY     ,X ,Q,33.30,34.45,33.30,34.30,34.30,33.85,41,8884,303468.00,
540180,VBL         ,B ,Q,507.00,520.00,505.00,516.45,514.10,514.05,230,37373,19138152.00,
540190,FRANKLININD ,XT,Q,11.35,11.35,11.35,11.35,11.35,11.35,1,25,283.00,
540192,LKPSEC      ,X ,Q,23.20,23.90,22.15,22.60,22.50,22.35,217,42082,971991.00,
540203,SFL         ,B ,Q,1716.05,1790.00,1662.00,1670.10,1662.00,1677.10,50,1188,2062139.00,
540210,TMRVL       ,B ,Q,140.00,141.40,138.70,139.45,139.95,138.90,63,3734,521182.00,
540212,TCIEXP      ,B ,Q,558.85,571.00,553.25,567.05,558.00,557.00,95,1493,839141.00,
540222,LAURUSLABS  ,B ,Q,536.50,540.50,530.00,534.15,537.45,535.75,621,10511,5651395.00,
540243,NEWLIGHT    ,XT,Q,25.90,26.00,24.90,24.90,24.90,25.40,18,3480,89788.00,
540251,AXISE1GPG   ,B ,Q,9.05,9.05,9.05,9.05,9.05,9.15,1,1,9.00,
540259,SHANGAR     ,XT,Q,20.63,21.66,20.63,20.63,20.63,20.63,14,3050,64003.00,
540293,PRICOLLTD   ,B ,Q,114.00,118.80,113.90,117.60,117.60,113.20,927,89559,10458802.00,
540311,JITFINFRA   ,T ,Q,48.30,49.50,48.30,48.65,48.65,48.15,36,3013,147376.00,
540358,RMC         ,M ,Q,67.60,69.60,65.00,65.10,65.10,66.40,13,52000,3518400.00,
540360,LLFICL      ,XT,Q,15.95,16.00,15.95,16.00,16.00,16.05,18,17500,279500.00,
540361,DWEKAM      ,XT,Q,8.69,8.69,8.69,8.69,8.69,9.14,1,2,17.00,
540366,RADIOCITY   ,B ,Q,374.45,383.00,370.00,377.30,379.00,371.75,51,611,230523.00,
540376,DMART       ,B ,Q,1131.10,1151.00,1125.10,1144.85,1144.85,1134.50,2104,52286,59557244.00,
540394,JDML        ,MT,Q,36.50,39.75,36.50,39.75,39.75,37.90,3,18000,666750.00,
540395,CHEMCRUX    ,M ,Q,30.50,31.50,30.50,31.50,31.50,31.00,2,8000,248000.00,
540396,MANOMAY     ,M ,Q,46.10,52.80,46.10,52.80,52.80,44.00,11,44000,2251400.00,
540403,CLEDUCATE   ,B ,Q,294.75,296.90,286.00,288.45,288.45,294.60,54,674,195882.00,
540404,PRIME       ,M ,Q,175.00,194.90,170.00,185.50,180.00,170.50,11,32000,5593900.00,
540405,OCEANIC     ,M ,Q,183.00,193.60,183.00,190.00,190.00,176.00,8,8000,1515400.00,
540425,SHANKARA    ,B ,Q,1835.00,1864.90,1822.25,1834.70,1834.70,1825.95,1713,26500,48823485.00,
540492,PGL         ,M ,Q,14.90,14.90,14.90,14.90,14.90,14.25,1,10000,149000.00,
540497,SCHAND      ,B ,Q,505.00,511.00,501.10,503.15,503.15,499.25,762,16509,8370601.00,
540519,MEERA       ,M ,Q,225.00,225.00,219.00,219.00,219.00,225.00,2,2000,444000.00,
540526,IRBINVIT    ,IF,Q,87.10,87.40,86.90,86.96,86.95,87.10,10,55000,4785800.00,
540530,HUDCO       ,B ,Q,79.00,80.55,78.50,80.10,80.10,78.70,2773,656504,52571887.00,
540544,PSPPROJECT  ,B ,Q,532.00,532.00,519.20,522.95,522.95,516.40,630,10204,5342236.00,
540545,BGJL        ,M ,Q,17.00,17.00,17.00,17.00,17.00,17.00,6,36000,612000.00,
540565,INDIGRID    ,IF,Q,93.25,94.00,93.23,93.75,93.75,91.50,8,40824,3827096.00,
540575,STARCEMENT  ,B ,Q,123.85,128.30,123.85,126.75,126.20,124.10,255,20821,2647354.00,
540590,RIDDHICORP  ,M ,Q,133.00,133.00,133.00,133.00,133.00,142.70,1,1000,133000.00,
540593,HEOF1126RG  ,B ,Q,9.40,9.40,9.40,9.40,9.40,9.22,1,478,4493.00,
540595,TEJASNET    ,B ,Q,388.55,392.65,379.10,388.70,387.50,389.35,648,13632,5270166.00,
540596,ERIS        ,B ,Q,780.95,794.00,777.15,780.50,780.50,777.10,311,352075,274634741.00,
540602,GTPL        ,B ,Q,165.25,166.00,163.10,163.90,163.25,165.05,53,3453,566483.00,
540611,AUBANK      ,B ,Q,672.70,683.00,665.05,673.10,673.10,667.70,1064,27241,18365189.00,
540616,ARTEMIS     ,B ,Q,120.90,121.00,117.65,118.60,118.70,117.60,38,3315,393152.00,
540621,BHAGYAPROP  ,B ,Q,22.50,24.15,22.50,24.15,24.15,23.05,13,5371,126726.00,
540636,HEOF1100RG  ,B ,Q,9.60,9.87,9.59,9.87,9.87,9.50,15,44000,424500.00,
540642,SALASAR     ,B ,Q,286.95,286.95,282.70,283.25,283.30,282.20,77,3466,983596.00,
540647,GANGESSEC   ,T ,Q,105.60,109.00,104.00,108.45,108.45,105.55,15,2846,308033.00,
540648,PALASHSEC   ,T ,Q,81.00,83.85,80.00,80.25,82.90,81.10,37,7154,582782.00,
540649,AVADHSUGAR  ,B ,Q,969.95,990.00,925.00,962.70,962.70,923.00,452,4937,4719245.00,
540650,MAGADHSUGAR ,B ,Q,184.15,195.00,181.75,188.05,188.10,183.70,40,1889,358404.00,
540651,JIGAR       ,M ,Q,48.30,52.00,48.30,49.95,52.00,47.50,7,28000,1385200.00,
540653,SINTEXPLAST ,B ,Q,72.05,78.90,72.05,77.80,77.80,72.25,7881,1827466,139809067.00,
540654,GSTL        ,M ,Q,67.90,67.90,66.00,66.00,66.00,68.00,2,4000,267800.00,
540669,UTINEXT50   ,B ,Q,302.00,303.00,301.50,303.00,303.00,300.00,15,984,297210.00,
540673,SIS         ,B ,Q,1221.85,1251.00,1203.05,1210.05,1210.05,1209.40,173,1278,1568215.00,
540678,COCHINSHIP  ,B ,Q,536.00,546.35,532.75,537.60,538.00,532.75,855,21374,11540344.00,
540679,SMSLIFE     ,B ,Q,405.00,409.85,403.00,403.00,403.00,407.05,8,243,99138.00,
540680,KIOCL       ,B ,Q,349.90,354.75,330.75,338.40,340.00,349.20,168,5110,1749599.00,
540686,SMRUTHIORG  ,X ,Q,95.50,95.50,93.00,93.00,93.00,97.85,6,465,43745.00,
540691,ABCAPITAL   ,B ,Q,185.50,187.65,183.65,184.85,184.85,185.25,3189,361108,66806352.00,
540692,APEX        ,B ,Q,934.00,935.60,854.35,899.40,899.40,891.05,7934,272891,246432005.00,
540693,SHISHIND    ,M ,Q,31.50,32.40,30.00,30.00,30.00,29.90,6,32000,1023600.00,
540697,AMFL        ,M ,Q,13.80,13.80,13.01,13.01,13.01,13.75,3,24000,319680.00,
540698,NEL         ,M ,Q,7.42,7.42,7.42,7.42,7.42,7.80,1,4000,29680.00,
540699,DIXON       ,B ,Q,3550.00,3650.00,3543.00,3637.05,3637.05,3494.85,2693,26115,94027066.00,
540700,BRNL        ,B ,Q,196.80,196.80,194.85,195.30,195.25,195.45,46,2156,421497.00,
540701,DCAL        ,B ,Q,294.55,306.95,291.50,304.50,304.40,294.00,702,19796,5922525.00,
540702,LASA        ,T ,Q,149.80,154.80,149.80,154.80,154.80,147.45,271,58941,9106197.00,
540703,PROVESTSER  ,X ,Q,17.75,18.60,17.00,18.60,18.60,17.75,18,4081,73373.00,
540704,MATRIMONY   ,B ,Q,903.05,914.80,903.00,908.65,913.00,904.15,71,684,621097.00,
540709,RELHOME     ,B ,Q,93.40,93.50,90.25,90.50,90.50,93.45,1360,100374,9193485.00,
540710,CAPACITE    ,B ,Q,395.00,408.05,395.00,404.75,404.75,392.05,4734,157342,63342709.00,
540715,SAGAR       ,M ,Q,42.75,42.75,42.75,42.75,42.75,43.00,2,6000,256500.00,
540716,ICICIGI     ,B ,Q,792.00,808.00,785.30,795.90,788.00,799.85,730,13912,11084103.00,
540719,SBILIFE     ,B ,Q,688.35,698.50,687.75,696.70,696.70,690.00,2431,53855,37412644.00,
540724,DIAMONDYD   ,B ,Q,1340.00,1341.95,1313.00,1317.45,1317.45,1329.45,235,1958,2585845.00,
540725,SISL        ,M ,Q,89.00,89.00,88.95,88.95,88.95,88.00,3,9000,800850.00,
540727,POOJA       ,M ,Q,51.30,55.00,50.70,55.00,55.00,54.00,8,24000,1265550.00,
540728,SAYAJIIND   ,XT,Q,374.45,374.45,374.45,374.45,374.45,374.45,1,40,14978.00,
540729,VANTABIO    ,M ,Q,54.95,56.00,54.95,56.00,56.00,54.00,4,12000,665850.00,
540730,MEHAI       ,M ,Q,82.00,82.00,80.00,81.20,80.00,72.50,2,15000,1218000.00,
540735,IRIS        ,M ,Q,51.00,53.00,51.00,51.50,51.50,50.90,8,32000,1663400.00,
540737,SGRL        ,M ,Q,40.00,40.00,39.00,39.15,39.00,39.75,3,9000,354750.00,
540743,GODREJAGRO  ,B ,Q,557.85,563.75,553.00,558.90,559.00,555.60,1065,34826,19503920.00,
540744,MESCON      ,XT,Q,71.10,71.10,70.05,70.65,70.65,71.10,70,15007,1059527.00,
540749,MASFIN      ,B ,Q,641.85,648.50,632.25,640.85,640.85,638.85,241,6988,4460674.00,
540750,IEX         ,B ,Q,1588.00,1591.80,1570.00,1578.70,1573.95,1588.65,487,1398,2207484.00,
540755,GICRE       ,B ,Q,785.00,788.00,776.00,779.95,779.95,780.90,1009,20446,16010261.00,
540757,SCPL        ,M ,Q,98.00,98.95,96.50,97.70,97.00,98.00,22,36800,3594000.00,
540762,TIINDIA     ,B ,Q,266.80,268.00,263.00,266.35,266.35,262.85,171,6449,1714265.00,
540767,RNAM        ,B ,Q,259.05,275.00,257.25,270.40,270.00,259.80,1940,52004,13921868.00,
540768,MAHLOG      ,B ,Q,435.25,445.50,434.00,444.80,445.00,433.55,802,23525,10384344.00,
540769,NIACL       ,B ,Q,572.90,600.00,568.10,596.15,600.00,564.75,1444,25003,14766980.00,
540774,IFGLEXPOR   ,B ,Q,306.20,335.00,306.15,333.95,335.00,320.00,72,6290,2082313.00,
540775,KHADIM      ,B ,Q,670.55,683.00,665.00,666.65,666.65,669.50,371,5267,3530153.00,
540776,5PAISA      ,B ,Q,345.85,345.85,345.85,345.85,345.85,329.40,87,10617,3671889.00,
540777,HDFCLIFE    ,B ,Q,374.45,381.00,372.40,375.05,375.05,378.10,7273,150547,56616854.00,
540782,SBRANDS     ,M ,Q,132.00,144.00,130.00,140.40,144.00,131.00,24,52000,7232000.00,
540786,SHARIKA     ,M ,Q,53.00,53.00,53.00,53.00,53.00,52.05,1,3000,159000.00,
540787,BHARATIWIN  ,B ,Q,37.25,37.44,37.11,37.42,37.42,37.15,1345,1622570,60612961.00,
540789,DNAMEDIA    ,T ,Q,8.25,8.25,8.25,8.25,8.25,8.65,77,55306,456274.00,
540791,HHOF1140DG  ,B ,Q,11.00,11.00,9.75,9.75,9.75,0.00,3,12,130.00,
540793,HHOF1140RG  ,B ,Q,9.58,10.00,9.30,9.64,9.60,9.63,26,28905,282949.00,
540794,HHOF1140RD  ,B ,Q,10.30,10.30,10.30,10.30,10.30,9.97,3,2000,20600.00,
540795,DYNAMIC     ,M ,Q,63.90,67.80,61.50,65.20,65.00,63.45,162,495000,32300400.00,
540796,RATNABHUMI  ,M ,Q,60.05,62.00,57.00,57.60,57.00,60.10,25,206000,12445800.00,
540797,SHALBY      ,B ,Q,224.60,224.60,213.80,215.60,215.60,222.10,4233,217833,47283459.00,
540798,FSC         ,B ,Q,692.40,692.75,670.10,684.25,684.25,685.80,5557,214084,145710666.00,
540799,DACEFRG     ,B ,Q,9.00,10.20,9.00,9.78,9.77,9.31,13,3776,36902.00,
540800,DACEFRDP    ,B ,Q,9.90,11.00,9.90,11.00,11.00,11.00,4,121,1212.00,
540809,MRCEXIM     ,M ,Q,12.75,12.75,10.00,10.00,10.00,12.50,31,248000,2685280.00,
555555,SENSEXIWIN  ,B ,Q,352.10,352.10,350.67,350.67,350.67,351.00,3,934,328036.00,
570001,TATAMTRTDVR ,A ,Q,226.00,233.00,226.00,232.50,232.50,226.15,795,77640,17898691.00,
570002,FELDVR      ,B ,Q,50.00,50.85,49.05,50.05,49.80,49.45,18,1448,72691.00,
